PredictionDate,CreateDateTime,DBD,DepartureDate,FlightNo,DepartureStation,ArrivalStation,AircraftType,Capacity,ScheduledDepartureTime,ProjectedTotalPax,PredictedBaggageWeight,ReportingDate,MedianPredBaggageWt,Sector,SECTOR_TYPE,MONTH,DAY_WEEK,TIME_BAND,Duration,Delay,ActualTotalPax,ActualBaggageWeight,APE
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG126,DEL,IXB,Boeing,149,2025-05-23 13:50:00,139,1165.6705322265625,2025-05-22,1321.4,DEL-IXB,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,135.0,1266.0,0.0792491846551639
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG12,DXB,DEL,Boeing,189,2025-05-23 22:45:00,148,2811.696044921875,2025-05-22,2676.1136363636365,DXB-DEL,International to Metro,May,Friday,G,More than 3 hour,Preponed,157.0,2532.0,0.11046447271796012
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG131,BOM,COK,Boeing,189,2025-05-23 13:55:00,182,2451.474853515625,2025-05-22,1714.8,BOM-COK,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,187.0,1876.0,0.3067563185051306
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG132,COK,BOM,Boeing,189,2025-05-23 16:55:00,179,2307.451904296875,2025-05-22,1514.2,COK-BOM,Non-Metro to Metro,May,Friday,E,Within 3 hour,On Time,188.0,1918.0,0.20305104499315693
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG13,BOM,DXB,Boeing,186,2025-05-23 23:15:00,162,2216.14013671875,2025-05-22,2843.9333333333334,BOM-DXB,Metro to International,May,Friday,G,Within 3 hour,On Time,116.0,1487.0,0.4903430643703766
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG14,DXB,BOM,Boeing,186,2025-05-23 02:15:00,97,1767.244873046875,2025-05-22,1784.5681818181818,DXB-BOM,International to Metro,May,Friday,A,More than 3 hour,Delayed,148.0,2345.0,0.24637745285847548
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG158,BOM,DEL,Boeing,189,2025-05-23 09:05:00,164,1108.0770263671875,2025-05-22,1395.1136363636363,BOM-DEL,Metro to Metro,May,Friday,C,Within 3 hour,On Time,178.0,1496.0,0.25930680055669286
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG158,DEL,GAU,Boeing,189,2025-05-23 12:10:00,173,1379.7838134765625,2025-05-22,1652.9736842105262,DEL-GAU,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,187.0,1538.0,0.10287138265503089
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG15,AMD,DXB,Boeing,189,2025-05-23 16:35:00,176,3346.219482421875,2025-05-22,3283.688888888889,AMD-DXB,Metro to International,May,Friday,E,Within 3 hour,On Time,154.0,3021.0,0.10765292367490069
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG169,GAU,DEL,Boeing,189,2025-05-23 14:45:00,125,919.0178833007812,0001-01-01,,GAU-DEL,Non-Metro to Metro,May,Friday,D,Within 3 hour,On Time,153.0,1161.0,0.20842559577882752
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG16,DXB,AMD,Boeing,189,2025-05-23 19:25:00,139,2594.04736328125,2025-05-22,2655.8,DXB-AMD,International to Metro,May,Friday,F,More than 3 hour,Delayed,180.0,3291.0,0.21177533780575813
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG170,DEL,AMD,Boeing,189,2025-05-23 06:00:00,159,1364.800048828125,2025-05-22,922.5625,DEL-AMD,Metro to Metro,May,Friday,B,Within 3 hour,On Time,180.0,993.0,0.374420995798716
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG171,AMD,DEL,Boeing,189,2025-05-23 08:10:00,130,1546.2437744140625,2025-05-22,1362.4666666666667,AMD-DEL,Metro to Metro,May,Friday,C,Within 3 hour,On Time,180.0,1329.0,0.16346408910012228
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG17,DXB,COK,Boeing,186,2025-05-23 13:00:00,150,3246.158447265625,2025-05-22,4034.0,DXB-COK,International to Non-Metro,May,Friday,D,More than 3 hour,Delayed,160.0,3396.0,0.044122954279851294
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG184,DEL,CCU,Boeing,212,2025-05-23 21:45:00,201,1588.9205322265625,2025-05-22,1566.3793103448277,DEL-CCU,Metro to Metro,May,Friday,G,Within 3 hour,On Time,183.0,1584.0,0.003106396607678346
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG185,CCU,DEL,Boeing,212,2025-05-23 06:10:00,168,1144.83740234375,2025-05-22,1456.2,CCU-DEL,Metro to Metro,May,Friday,B,Within 3 hour,On Time,158.0,1198.0,0.04437612492174457
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG185,DEL,PNQ,Boeing,212,2025-05-23 09:20:00,194,1484.611572265625,2025-05-22,1511.7241379310344,DEL-PNQ,Metro to Metro,May,Friday,C,Within 3 hour,On Time,212.0,1557.0,0.04649224645753051
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG196,BOM,GOP,Boeing,186,2025-05-23 15:35:00,170,1348.53759765625,2025-05-22,1708.9512195121952,BOM-GOP,Metro to Non-Metro,May,Friday,D,Within 3 hour,On Time,168.0,1240.0,0.08753032069052419
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG197,GOP,BOM,Boeing,186,2025-05-23 18:40:00,164,1423.505615234375,2025-05-22,1484.6341463414635,GOP-BOM,Non-Metro to Metro,May,Friday,E,Within 3 hour,On Time,170.0,1399.0,0.017516522683613294
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG199,IXB,DEL,Boeing,149,2025-05-23 17:05:00,141,1218.7886962890625,2025-05-22,1116.3,IXB-DEL,Non-Metro to Metro,May,Friday,E,Within 3 hour,On Time,109.0,1035.0,0.17757361960295895
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG23,IXM,DXB,Boeing,189,2025-05-23 12:00:00,157,2651.545166015625,2025-05-22,2752.931818181818,IXM-DXB,Non-Metro to International,May,Friday,D,Within 3 hour,On Time,104.0,1743.0,0.5212536810187177
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG24,DXB,IXM,Boeing,189,2025-05-23 05:00:00,182,4269.880859375,2025-05-22,3810.2444444444445,DXB-IXM,International to Non-Metro,May,Friday,A,More than 3 hour,Delayed,183.0,3943.0,0.08290156210372812
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG41,DEL,KTM,Boeing,189,2025-05-23 08:10:00,69,818.753662109375,2025-05-22,620.7272727272727,DEL-KTM,Metro to International,May,Friday,C,Within 3 hour,On Time,73.0,584.0,0.4019754488174229
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG42,KTM,DEL,Boeing,189,2025-05-23 10:55:00,118,2402.45068359375,2025-05-22,1715.909090909091,KTM-DEL,International to Metro,May,Friday,C,Within 3 hour,Preponed,120.0,1618.0,0.4848273693410074
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG475,DEL,DBR,Boeing,189,2025-05-23 10:30:00,176,1673.951171875,2025-05-22,1461.0714285714287,DEL-DBR,Metro to Non-Metro,May,Friday,C,Within 3 hour,On Time,187.0,1782.0,0.06063346134960718
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG477,DBR,DEL,Boeing,189,2025-05-23 12:50:00,136,1104.1068115234375,2025-05-22,1489.575,DBR-DEL,Non-Metro to Metro,May,Friday,D,Within 3 hour,On Time,175.0,1010.0,0.09317506091429456
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG477,DEL,PNQ,Boeing,189,2025-05-23 15:25:00,162,1242.9205322265625,2025-05-22,1603.4,DEL-PNQ,Metro to Metro,May,Friday,D,Within 3 hour,On Time,185.0,1431.0,0.1314321927137928
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG502,BOM,IXB,Boeing,186,2025-05-23 16:15:00,166,2174.161865234375,2025-05-22,1366.8181818181818,BOM-IXB,Metro to Non-Metro,May,Friday,E,Within 3 hour,On Time,182.0,1787.0,0.21665465318095972
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG503,IXB,BOM,Boeing,186,2025-05-23 19:30:00,164,1914.23291015625,2025-05-22,1246.5833333333333,IXB-BOM,Non-Metro to Metro,May,Friday,F,More than 3 hour,On Time,178.0,1823.0,0.050045480063768515
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG505,BOM,IXB,Boeing,186,2025-05-23 08:00:00,182,1744.776123046875,2025-05-22,1825.6363636363637,BOM-IXB,Metro to Non-Metro,May,Friday,B,Within 3 hour,On Time,168.0,1672.0,0.04352638938210227
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG506,IXB,BOM,Boeing,186,2025-05-23 11:25:00,178,1403.4031982421875,2025-05-22,1370.5227272727273,IXB-BOM,Non-Metro to Metro,May,Friday,D,More than 3 hour,On Time,181.0,1702.0,0.17543877894113544
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG507,BOM,VNS,Boeing,189,2025-05-23 20:50:00,177,1891.1934814453125,2025-05-22,1469.3,BOM-VNS,Metro to Non-Metro,May,Friday,F,Within 3 hour,On Time,183.0,1437.0,0.31607062035164407
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG508,VNS,BOM,Boeing,189,2025-05-23 23:45:00,178,1747.6087646484375,2025-05-22,1368.95,VNS-BOM,Non-Metro to Metro,May,Friday,G,Within 3 hour,On Time,190.0,1521.0,0.14898669602132644
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG513,DEL,BLR,Boeing,189,2025-05-23 20:20:00,169,1923.981201171875,2025-05-22,1265.6666666666667,DEL-BLR,Metro to Metro,May,Friday,F,Within 3 hour,On Time,189.0,1475.0,0.30439403469279663
2025-05-22,2025-05-22 06:03:21,1,2025-05-23,SG518,DEL,HYD,Boeing,189,2025-05-23 22:50:00,177,3113.2744140625,0001-01-01,,DEL-HYD,Metro to Metro,May,Friday,G,Within 3 hour,On Time,196.0,1201.0,1.5922351490945046
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG508,VNS,BOM,Boeing,189,2025-05-24 23:45:00,176,1611.1026611328125,2025-05-23,1368.95,VNS-BOM,Non-Metro to Metro,May,Saturday,G,Within 3 hour,On Time,181.0,1388.0,0.1607367875596632
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG518,DEL,HYD,Boeing,189,2025-05-24 22:50:00,177,2742.039306640625,2025-05-23,1190.0,DEL-HYD,Metro to Metro,May,Saturday,G,Within 3 hour,On Time,180.0,1514.0,0.811122395403319
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG51,PNQ,DXB,Boeing,189,2025-05-24 20:50:00,171,3036.912353515625,2025-05-23,3009.7555555555555,PNQ-DXB,Metro to International,May,Saturday,F,Within 3 hour,On Time,164.0,3038.0,0.00035801398432356815
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG529,BLR,GOX,Boeing,189,2025-05-24 06:00:00,180,1912.694091796875,2025-05-23,793.7333333333333,BLR-GOX,Metro to Non-Metro,May,Saturday,B,Within 1.5 hour,On Time,171.0,975.0,0.9617375300480769
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG52,DXB,PNQ,Boeing,189,2025-05-24 00:05:00,102,1801.21044921875,2025-05-23,2086.3555555555554,DXB-PNQ,International to Metro,May,Saturday,A,More than 3 hour,Delayed,127.0,2091.0,0.1385889769398613
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG530,BLR,DEL,Boeing,149,2025-05-24 23:45:00,137,1203.406005859375,2025-05-23,1379.6976744186047,BLR-DEL,Metro to Metro,May,Saturday,G,More than 3 hour,On Time,119.0,894.0,0.34609172914918906
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG531,BLR,PAT,Boeing,189,2025-05-24 16:50:00,178,1420.6280517578125,2025-05-23,1252.7058823529412,BLR-PAT,Metro to Non-Metro,May,Saturday,E,Within 3 hour,On Time,177.0,1438.0,0.012080631600964882
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG532,PAT,BLR,Boeing,189,2025-05-24 20:15:00,172,1651.2479248046875,2025-05-23,1593.8823529411766,PAT-BLR,Non-Metro to Metro,May,Saturday,F,Within 3 hour,On Time,165.0,1620.0,0.019288842472029322
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG534,BLR,DBR,Boeing,189,2025-05-24 09:55:00,148,1544.8626708984375,2025-05-23,949.4,BLR-DBR,Metro to Non-Metro,May,Saturday,C,Within 3 hour,On Time,159.0,1359.0,0.13676429058016004
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG534,GOX,BLR,Boeing,189,2025-05-24 08:00:00,106,1346.4188232421875,2025-05-23,1347.9333333333334,GOX-BLR,Non-Metro to Metro,May,Saturday,B,Within 1.5 hour,On Time,145.0,1091.0,0.2341144117710243
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG535,DBR,BLR,Boeing,189,2025-05-24 13:30:00,155,2068.712646484375,2025-05-23,1372.0625,DBR-BLR,Non-Metro to Metro,May,Saturday,D,Within 3 hour,On Time,109.0,1117.0,0.8520256459126008
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG53,CCJ,DXB,Boeing,186,2025-05-24 23:25:00,186,3588.095947265625,2025-05-23,3760.088888888889,CCJ-DXB,Non-Metro to International,May,Saturday,G,Within 3 hour,On Time,154.0,3309.0,0.08434449902255213
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG54,DXB,CCJ,Boeing,186,2025-05-24 03:40:00,170,4173.548828125,2025-05-23,4700.7555555555555,DXB-CCJ,International to Non-Metro,May,Saturday,A,More than 3 hour,Delayed,86.0,1980.0,1.1078529434974747
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG55,ATQ,DXB,Boeing,186,2025-05-24 09:10:00,173,2622.2080078125,2025-05-23,2853.222222222222,ATQ-DXB,Non-Metro to International,May,Saturday,C,Within 3 hour,On Time,165.0,2810.0,0.06682989045818505
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG56,DXB,ATQ,Boeing,186,2025-05-24 02:35:00,112,1806.7633056640625,2025-05-23,2333.1388888888887,DXB-ATQ,International to Non-Metro,May,Saturday,A,More than 3 hour,Delayed,77.0,1432.0,0.2617062190391498
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG59,BOM,DXB,Boeing,189,2025-05-24 02:00:00,133,1924.04638671875,2025-05-23,2627.4666666666667,BOM-DXB,Metro to International,May,Saturday,A,Within 3 hour,On Time,105.0,1495.0,0.28698754964464884
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG5,DEL,DXB,Boeing,189,2025-05-24 18:45:00,183,2306.94384765625,2025-05-23,2457.4222222222224,DEL-DXB,Metro to International,May,Saturday,E,Within 3 hour,On Time,168.0,1626.0,0.4187846541551353
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG60,DXB,BOM,Boeing,189,2025-05-24 16:00:00,93,1831.6285400390625,2025-05-23,1585.4651162790697,DXB-BOM,International to Metro,May,Saturday,D,More than 3 hour,Delayed,78.0,1355.0,0.35175538010262913
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG611,AMD,DED,Boeing,189,2025-05-24 11:30:00,187,1569.9166259765625,2025-05-23,1382.0232558139535,AMD-DED,Metro to Non-Metro,May,Saturday,D,Within 3 hour,On Time,188.0,1842.0,0.1477108436609324
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG616,DED,AMD,Boeing,189,2025-05-24 13:50:00,144,1373.000732421875,2025-05-23,1077.5714285714287,DED-AMD,Non-Metro to Metro,May,Saturday,D,Within 3 hour,On Time,167.0,1635.0,0.16024420035359327
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG6,DXB,DEL,Boeing,189,2025-05-24 11:10:00,143,2460.75927734375,2025-05-23,2074.4222222222224,DXB-DEL,International to Metro,May,Saturday,D,More than 3 hour,Delayed,164.0,2482.0,0.008557905985596293
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG709,DEL,BOM,Boeing,212,2025-05-24 18:25:00,170,1248.9061279296875,2025-05-23,1044.0,DEL-BOM,Metro to Metro,May,Saturday,E,Within 3 hour,On Time,177.0,1562.0,0.20044422027548817
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG710,BOM,DEL,Boeing,212,2025-05-24 22:35:00,174,1070.858154296875,2025-05-23,1025.3870967741937,BOM-DEL,Metro to Metro,May,Saturday,G,Within 3 hour,On Time,166.0,1220.0,0.1222474145107582
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG711,CCU,IXB,Boeing,212,2025-05-24 13:30:00,188,1835.997314453125,2025-05-23,994.7142857142857,CCU-IXB,Metro to Non-Metro,May,Saturday,D,Within 1.5 hour,On Time,195.0,1595.0,0.1510954949549373
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG711,DEL,CCU,Boeing,212,2025-05-24 09:20:00,192,2351.8427734375,2025-05-23,1393.75,DEL-CCU,Metro to Metro,May,Saturday,C,Within 3 hour,On Time,203.0,1677.0,0.40241071761329755
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG712,CCU,DEL,Boeing,212,2025-05-24 17:10:00,169,2040.0791015625,2025-05-23,1053.875,CCU-DEL,Metro to Metro,May,Saturday,E,Within 3 hour,On Time,193.0,1270.0,0.6063614972933071
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG712,IXB,CCU,Boeing,212,2025-05-24 15:20:00,178,2086.5478515625,2025-05-23,926.25,IXB-CCU,Non-Metro to Metro,May,Saturday,D,Within 1.5 hour,On Time,202.0,1920.0,0.08674367268880208
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG8141,HYD,DEL,Boeing,212,2025-05-24 02:55:00,195,3712.283203125,0001-01-01,,HYD-DEL,Metro to Metro,May,Saturday,A,Within 3 hour,On Time,193.0,1646.0,1.2553360893833536
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG8157,DEL,BOM,Boeing,149,2025-05-24 06:10:00,142,1024.5062255859375,2025-05-23,1019.8604651162791,DEL-BOM,Metro to Metro,May,Saturday,B,Within 3 hour,On Time,138.0,1041.0,0.015844163702269452
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG831,BLR,DED,Boeing,144,2025-05-24 05:20:00,130,789.130859375,2025-05-23,904.625,BLR-DED,Metro to Non-Metro,May,Saturday,B,Within 3 hour,On Time,103.0,1044.0,0.2441275293342912
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG832,DED,BLR,Boeing,144,2025-05-24 09:00:00,119,921.9410400390625,2025-05-23,901.5,DED-BLR,Non-Metro to Metro,May,Saturday,C,More than 3 hour,On Time,111.0,957.0,0.03663423193410397
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG869,CCU,BLR,Boeing,144,2025-05-24 23:40:00,139,1176.5438232421875,2025-05-23,1111.78125,CCU-BLR,Metro to Metro,May,Saturday,G,Within 3 hour,On Time,140.0,1128.0,0.043035304292719415
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG873,BLR,CCU,Boeing,144,2025-05-24 20:20:00,143,1145.0736083984375,2025-05-23,1231.5151515151515,BLR-CCU,Metro to Metro,May,Saturday,F,Within 3 hour,On Time,133.0,1059.0,0.0812781948993744
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG87,DEL,BKK,Boeing,189,2025-05-24 21:20:00,106,1262.710693359375,2025-05-23,1554.4615384615386,DEL-BKK,Metro to International,May,Saturday,F,More than 3 hour,On Time,112.0,1060.0,0.1912365031692217
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG88,BKK,DEL,Boeing,189,2025-05-24 03:50:00,149,1797.011962890625,2025-05-23,1771.8461538461538,BKK-DEL,International to Metro,May,Saturday,A,Within 3 hour,Preponed,156.0,1999.0,0.10104454082510005
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG895,BLR,IXB,Boeing,144,2025-05-24 12:55:00,142,1048.0137939453125,2025-05-23,1144.1627906976744,BLR-IXB,Metro to Non-Metro,May,Saturday,D,Within 3 hour,On Time,137.0,819.0,0.2796261220333486
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG896,IXB,BLR,Boeing,144,2025-05-24 16:15:00,140,1252.265625,2025-05-23,1171.0731707317073,IXB-BLR,Non-Metro to Metro,May,Saturday,E,More than 3 hour,On Time,143.0,1072.0,0.1681582322761194
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG914,DEL,IXB,Boeing,186,2025-05-24 15:00:00,181,1807.780517578125,2025-05-23,1712.6363636363637,DEL-IXB,Metro to Non-Metro,May,Saturday,D,Within 3 hour,On Time,183.0,1622.0,0.1145379269902127
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG937,PNQ,DEL,Boeing,189,2025-05-24 06:00:00,185,1514.75634765625,2025-05-23,1582.0222222222221,PNQ-DEL,Metro to Metro,May,Saturday,B,Within 3 hour,On Time,182.0,1635.0,0.0735435182530581
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG944,BOM,PAT,Boeing,186,2025-05-24 06:55:00,169,2071.50341796875,2025-05-23,1261.8461538461538,BOM-PAT,Metro to Non-Metro,May,Saturday,B,Within 3 hour,On Time,175.0,1549.0,0.3373166029494835
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG948,PAT,BOM,Boeing,186,2025-05-24 10:10:00,165,1796.1832275390625,2025-05-23,1099.7692307692307,PAT-BOM,Non-Metro to Metro,May,Saturday,C,Within 3 hour,On Time,175.0,1573.0,0.141883806445685
2025-05-23,2025-05-23 06:03:20,1,2025-05-24,SG950,IXB,DEL,Boeing,186,2025-05-24 17:45:00,113,1551.290771484375,2025-05-23,1047.1,IXB-DEL,Non-Metro to Metro,May,Saturday,E,Within 3 hour,On Time,178.0,1538.0,0.008641593943026658
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG115,BOM,DBR,Boeing,189,2025-05-25 06:30:00,166,1368.525146484375,2025-05-24,1683.225,BOM-DBR,Metro to Non-Metro,May,Sunday,B,Within 3 hour,On Time,181.0,1766.0,0.22507069847996886
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG116,DBR,BOM,Boeing,189,2025-05-25 09:30:00,168,1314.1929931640625,2025-05-24,1286.175,DBR-BOM,Non-Metro to Metro,May,Sunday,C,Within 3 hour,On Time,159.0,1388.0,0.05317507697113653
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG11,DEL,DXB,Boeing,189,2025-05-25 07:45:00,179,2314.415283203125,2025-05-24,2400.4444444444443,DEL-DXB,Metro to International,May,Sunday,B,Within 3 hour,On Time,172.0,2259.0,0.024530891192175743
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG123,DEL,IXL,Boeing,149,2025-05-25 10:25:00,149,1561.5535888671875,2025-05-24,1481.2857142857142,DEL-IXL,Metro to Non-Metro,May,Sunday,C,Within 1.5 hour,On Time,145.0,1686.0,0.07381163175137159
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG124,IXL,DEL,Boeing,149,2025-05-25 12:20:00,149,1483.958251953125,2025-05-24,1035.1851851851852,IXL-DEL,Non-Metro to Metro,May,Sunday,D,Within 1.5 hour,On Time,141.0,1452.0,0.022009815394714187
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG126,DEL,IXB,Boeing,149,2025-05-25 13:50:00,146,1471.7679443359375,2025-05-24,1327.2272727272727,DEL-IXB,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,141.0,1306.0,0.12692798188050344
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG12,DXB,DEL,Boeing,189,2025-05-25 22:45:00,156,2805.09130859375,2025-05-24,2701.4772727272725,DXB-DEL,International to Metro,May,Sunday,G,More than 3 hour,Preponed,130.0,2008.0,0.3969578230048556
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG131,BOM,COK,Boeing,189,2025-05-25 13:55:00,176,2484.542724609375,2025-05-24,1733.4285714285713,BOM-COK,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,169.0,1513.0,0.6421300228746696
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG132,COK,BOM,Boeing,189,2025-05-25 16:55:00,182,2528.666748046875,2025-05-24,1385.7142857142858,COK-BOM,Non-Metro to Metro,May,Sunday,E,Within 3 hour,On Time,185.0,1874.0,0.3493419146461446
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG13,BOM,DXB,Boeing,186,2025-05-25 23:15:00,186,2293.760986328125,2025-05-24,2774.4222222222224,BOM-DXB,Metro to International,May,Sunday,G,Within 3 hour,On Time,183.0,2604.0,0.119139406171995
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG14,DXB,BOM,Boeing,186,2025-05-25 02:15:00,101,1783.548095703125,2025-05-24,1852.9545454545455,DXB-BOM,International to Metro,May,Sunday,A,More than 3 hour,Delayed,67.0,1429.0,0.2481092342219209
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG151,DEL,BLR,Boeing,189,2025-05-25 20:20:00,144,1385.9488525390625,2025-05-24,1348.1842105263158,DEL-BLR,Metro to Metro,May,Sunday,F,Within 3 hour,On Time,182.0,1440.0,0.03753551907009549
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG158,BOM,DEL,Boeing,189,2025-05-25 09:05:00,155,1347.623779296875,2025-05-24,1387.0,BOM-DEL,Metro to Metro,May,Sunday,C,Within 3 hour,On Time,119.0,1036.0,0.3007951537614624
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG158,DEL,GAU,Boeing,189,2025-05-25 12:10:00,181,1552.8818359375,2025-05-24,1659.0,DEL-GAU,Metro to Non-Metro,May,Sunday,D,Within 3 hour,On Time,165.0,1573.0,0.012789678361411316
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG15,AMD,DXB,Boeing,189,2025-05-25 16:35:00,189,3357.19970703125,2025-05-24,3275.4222222222224,AMD-DXB,Metro to International,May,Sunday,E,Within 3 hour,On Time,177.0,3341.0,0.004848759961463634
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG169,GAU,DEL,Boeing,189,2025-05-25 14:45:00,145,1212.237060546875,2025-05-24,1046.0,GAU-DEL,Non-Metro to Metro,May,Sunday,D,Within 3 hour,On Time,91.0,612.0,0.9807795106975081
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG16,DXB,AMD,Boeing,189,2025-05-25 19:25:00,170,3284.232421875,2025-05-24,2664.911111111111,DXB-AMD,International to Metro,May,Sunday,F,More than 3 hour,Delayed,176.0,3350.0,0.01963211287313433
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG17,DXB,COK,Boeing,186,2025-05-25 12:35:00,167,3710.500244140625,2025-05-24,4027.6444444444446,DXB-COK,International to Non-Metro,May,Sunday,D,More than 3 hour,Delayed,162.0,3512.0,0.05652057065507546
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG184,DEL,CCU,Boeing,212,2025-05-25 21:45:00,207,1620.3992919921875,2025-05-24,1541.7931034482758,DEL-CCU,Metro to Metro,May,Sunday,G,Within 3 hour,On Time,206.0,1559.0,0.03938376651198685
2025-05-24,2025-05-24 06:02:49,1,2025-05-25,SG185,CCU,DEL,Boeing,212,2025-05-25 06:10:00,163,1204.5716552734375,2025-05-24,1419.2857142857142,CCU-DEL,Metro to Metro,May,Sunday,B,Within 3 hour,On Time,194.0,1551.0,0.22335805591654578
